importance,word,word_counts
-0.2444509959237992,covid,300.0
-0.0017456674130146258,cow,100.0
2.008420707793047,coworker,600.0
-0.27013763180678235,creature,100.0
-0.04268152228737718,credit,200.0
-0.01627287183799565,crime,200.0
-0.00033009551838074374,crisp,100.0
-0.06488109809425813,crypto,100.0
-0.2301420309146543,cube,100.0
-0.36524436537430577,cultural,100.0
-0.001588305511027238,curious,100.0
0.7136138936294668,custody,200.0
2.2615749631918467,cut,200.0
-1.5116163319592115,dad,100.0
-0.036784726411948035,damaged,100.0
1.1888690424662295e-05,date,100.0
-0.5198861732929678,dating,200.0
1.6442414045262204,daughter,200.0
-2.1765732726344718,day,443.0
-0.6357215913464588,dc,100.0
-0.26730390362452877,deal,100.0
1.6625974549024092,dealing,400.0
1.1677828516587294,death,483.0
-4.6789881397138836e-05,debacle,100.0
-1.0624814019928053,decade,284.0
-0.05674167984091564,decision,200.0
-0.006488433719054618,deemed,100.0
-0.24625221410656933,degree,100.0
-0.5274375092538408,delay,100.0
0.692213740614864,delivered,400.0
-0.001588305511027238,deluded,100.0
-1.2329820725221219,democracy,200.0
-0.03838408406828408,desert,100.0
0.4614317191402567,destination,200.0
-0.15196150898172422,destroying,100.0
-0.0012998401090440067,device,100.0
-0.21762924271395354,diabetes,100.0
-0.45840131037088977,did,1279.0
-0.6357215913464588,didnt,100.0
-0.21762924271395354,diet,100.0
-1.4444285431911825,difference,310.0
0.16152695369041153,different,700.0
-0.2301420309146543,difficulty,100.0
1.1123582705707735,dinner,300.0
-0.6100788499554808,direct,100.0
-0.019067001039858422,direction,100.0
-0.23935723458063388,dirty,200.0
-0.013200487424415213,disappointing,100.0
-0.016532831263918902,disney,100.0
1.1822557253469104,disorder,400.0
-0.001588305511027238,disordered,100.0
-0.036784726411948035,display,100.0
-4.6789881397138836e-05,disputing,100.0
0.6883140795563286,disrespected,200.0
-0.004274661569276041,dissociative,100.0
1.6625974549024092,distancing,400.0
-0.23728426233429234,doctor,200.0
-3.6005406801819584,doe,2213.0
0.9600790734971807,doesnt,200.0
0.00026282257023776625,dog,400.0
-0.27646182122551916,doing,206.0
-0.6757631545617829,donald,100.0
0.7425376866947578,dont,1388.0
-0.011487526450671595,dosage,100.0
1.1888690424662295e-05,dreampartners,100.0
1.9432077583776675,dressed,400.0
-0.03202665788393466,drone,100.0
1.5036966325186243,early,288.0
-0.7052549950465035,earn,100.0
-1.1760947794574423,earphone,100.0
0.9386392329550516,easedropper,400.0
-0.0002989895390528086,eat,100.0
1.9449541456193726,eating,400.0
-0.0410436955598292,ecommerce,100.0
-0.00011399195203161503,edm,200.0
-0.33117336247980567,el,100.0
-0.01627287183799565,elected,200.0
-4.6789881397138836e-05,election,100.0
-0.02378729521770831,electoral,200.0
-0.0002989895390528086,eliwhen,100.0
-0.006083257462253896,emojis,113.0
-0.8938302263097097,emote,100.0
-0.01220209621317325,end,100.0
-0.4252937645972845,engine,100.0
-1.4001056668544096,enjoy,100.0
-0.05041411563797554,enormously,100.0
1.1105420651802949,enthusiastically,200.0
-1.0804741941805704,equally,200.0
-5.731197784976181,escape,100.0
-0.05041411563797554,especially,100.0
-1.0788140470077228,event,198.0
1.4959503547434192,evicted,200.0
1.1742820262595384,ex,600.0
1.6625974549024092,exboyfriend,400.0
0.692213740614864,excellent,400.0
-0.2361578529967088,excercise,100.0
-0.03705389506480805,exclusively,200.0
-0.22579673588362079,expect,100.0
0.47615210336935204,expensive,400.0
-0.14213897501415174,experience,200.0
-0.6150814819926969,explain,300.0
0.9726091339840539,explained,200.0
-0.40325959307612197,face,136.0
-0.12647936366982793,facebooks,100.0
-0.4252937645972845,failure,100.0
-0.567226349635654,fall,100.0
1.401722144825275,family,964.0
-0.33117336247980567,far,100.0
-0.05041411563797554,fast,100.0
-0.7787900792657871,faster,100.0
2.9614296540237226,father,1000.0
-2.6983791192946587,favorite,100.0
6.570564255944156e-05,fear,100.0
-0.9486587048224752,feel,755.0
-1.695738477218625,feeling,577.0
-0.8418787387879122,felon,100.0
-0.05866185834118594,felt,100.0
-0.14185242853891605,female,100.0
-0.14185242853891605,field,100.0
-1.0683157553059044,file,100.0
-0.016532831263918902,film,100.0
-1.5952967482169036,finally,132.0
-0.05866185834118594,fine,100.0
-1.4486242948612291,firefighter,200.0
-0.03838408406828408,firestarter,100.0
-0.03838408406828408,fishing,100.0
-1.1760947794574423,fix,100.0
-0.415174976143187,flag,200.0
-0.057576526823748114,flight,200.0
-0.019067001039858422,float,100.0
-0.021242205312820065,floor,200.0
-0.5530253791297568,florida,300.0
-0.06405331576786932,fly,200.0
-0.059311390166816955,fnaf,100.0
-4.9417079382393465e-05,focused,100.0
-0.1019776488628919,fold,100.0
-1.843694573872482,food,400.0
0.8097065882747921,football,200.0
-0.024656522224552,forever,200.0
-1.4779056136416892e-05,forgotten,100.0
0.8562372710434113,free,200.0
-0.577650608926966,freezing,200.0
-0.0017456674130146258,fridge,100.0
1.3101183647477728,friend,2994.0
-0.21762924271395354,fruit,100.0
-0.15196150898172422,fucking,100.0
1.7432356292251423,funeral,600.0
1.1888690424662295e-05,future,100.0
-0.5498636743333016,game,300.0
-0.6902697204208893,gang,100.0
-2.3918172148655805,garbage,100.0
-0.14185242853891605,gender,100.0
-0.001588305511027238,genuinely,100.0
-0.059311390166816955,german,100.0
-0.05878727225471591,germany,100.0
2.1821712734300514,getting,1100.0
2.299143024956756,gf,800.0
0.44536626274631463,gift,300.0
0.4614317191402567,girl,200.0
3.9948332720937345,girlfriend,1388.0
1.121404099666724,giving,200.0
-0.4252937645972845,gliding,100.0
-0.6100788499554808,glossy,100.0
-1.646936743004372,going,359.0
-0.896111899516384,good,300.0
-1.9539063661380678,gop,100.0
-4.6789881397138836e-05,gore,100.0
0.9346770410884947,got,264.0
-0.10947905514903374,grab,100.0
-0.00033009551838074374,grafting,100.0
1.0642315415774888,grandpa,200.0
1.1105420651802949,greeting,200.0
1.6625974549024092,grief,400.0
-0.05041411563797554,grow,100.0
-0.00033009551838074374,growing,100.0
1.121404099666724,guitar,200.0
-1.5434726882787915,ha,1045.0
-0.27013763180678235,habit,100.0
1.7937213936162175,hair,266.0
1.7432356292251423,halfbrother,600.0
1.196651848533411,halfsister,600.0
-0.6902844994770255,happen,200.0
-2.7933490972233233,happened,613.0
-0.06225327751318622,happening,100.0
1.3288994750706813,happens,300.0
1.136478693520077,happy,400.0
-0.5302564960744384,hard,164.0
-7.371976583882509e-05,harmful,100.0
-0.006083257462253896,hate,113.0
0.9712237385110413,havent,300.0
-1.3391727137367349,having,200.0
-0.001588305511027238,healthy,100.0
-0.01220209621317325,hear,100.0
-0.6614714805288215,heard,206.0
-0.7787900792657871,heart,100.0
-0.28198647302999835,heat,200.0
1.0216688134675638,heated,200.0
-0.001637826727548027,held,100.0
-0.39942154987092143,hell,213.0
0.23454306041603756,help,212.0
0.6237266204478957,helped,117.0
1.3515240128873878,helping,600.0
-0.006488433719054618,heshe,100.0
-0.22579673588362079,hey,100.0
-0.03202665788393466,high,100.0
-0.0030298224694929998,higher,100.0
-0.14185242853891605,highly,100.0
-0.7787900792657871,hiking,100.0
-0.6479592059348107,historically,100.0
-0.2014230186233323,history,100.0
-0.7021978906721283,hobby,100.0
2.2210841303605897,holiday,400.0
-0.7412136684250925,home,100.0
0.08693012039361771,honestly,200.0
-0.24303468099698333,hoping,100.0
-0.002175204272961624,horrible,100.0
-0.004274661569276041,host,100.0
-0.37548740754949717,hour,364.0
1.692899211601706,house,700.0
-0.33117336247980567,hows,100.0
-1.3152363464767463,human,439.0
-0.01220209621317325,humanity,100.0
-1.5225164319283297,hungry,100.0
-0.45677822491502496,hurt,200.0
2.7049134041925673,husband,600.0
1.5873508791872866,hypocrite,200.0
-0.08891121397849891,hypothetical,100.0
0.9726091339840539,id,200.0
-3.153714997657345,idea,100.0
-2.1072817719532e-05,idk,100.0
1.989234265377425,ignoring,700.0
1.0018241008993312,im,383.0
-0.6357215913464588,immigrant,100.0
-2.1322818711254357,inch,200.0
-0.18472891528467086,including,100.0
-0.33111969448246503,induce,100.0
0.23007129088181932,industrial,200.0
-0.40772469931914923,industry,100.0
-0.059311390166816955,infininte,100.0
1.3256070624601828,influencing,200.0
-0.04970538945115169,information,200.0
-0.4164091804763361,iniatiate,100.0
-0.10347699281663228,initiate,100.0
-0.24303468099698333,injured,100.0
-0.01627287183799565,innocent,200.0
-0.5721848554284926,insist,100.0
-1.4779056136416892e-05,instance,100.0
-0.636982888393648,instead,702.0
-4.431681790201056,insurance,200.0
-0.12960064652428574,insurrection,100.0
-0.05041411563797554,intelligent,100.0
-0.03202665788393466,intentionally,100.0
-1.5908733780933044,internet,216.0
-0.26730390362452877,invader,100.0
1.7432356292251423,inviting,600.0
-0.006488433719054618,invoked,100.0
-0.24310673176854486,iq,200.0
1.6194131765495843,irony,400.0
-0.010142857559730507,irritating,100.0
-0.03838408406828408,island,100.0
-0.14344073404994315,isnt,200.0
-0.03446257935201479,iu,300.0
-0.007774482018274703,ive,300.0
-0.40772469931914923,japan,100.0
-0.05878727225471591,jesus,100.0
-0.05878727225471591,jew,100.0
0.9780050904017177,jewelry,200.0
-0.8015353917591932,job,300.0
-4.043393522204519,joke,300.0
-1.430035629472716,judge,100.0
-1.8589488942484629,just,1132.0
-0.005510088944280058,justify,100.0
0.7382125879025517,kick,400.0
1.0337058649606718,kicked,300.0
0.7136138936294668,kid,200.0
-0.015571937341265364,kidteen,100.0
-0.01627287183799565,kill,200.0
-0.03462430010405142,kind,204.0
-0.8652325161539209,know,577.0
-0.05040193102116537,knowledge,100.0
-0.33111969448246503,label,100.0
-0.8418787387879122,labor,100.0
-0.4274870878360838,laser,200.0
-0.5799297793344949,lately,200.0
-1.1059571784967208,later,400.0
-0.8323217110353167,lawyer,100.0
-1.9442287626363386,lcd,100.0
-0.0002989895390528086,le,100.0
-0.01627287183799565,leadership,200.0
-0.031967661581816985,leaf,100.0
-0.031967661581816985,leak,100.0
2.45365684849532,lease,800.0
6.570564255944156e-05,leash,100.0
-0.00260663975397085,leave,277.0
0.4614317191402567,leaving,200.0
-1.1546178061754573,led,100.0
-0.0012998401090440067,left,100.0
-0.24584566829968868,legally,300.0
1.121404099666724,lesson,200.0
0.8735058426738556,let,400.0
-2.6983791192946587,letter,100.0
-0.14185242853891605,level,100.0
-2.7474024538896748e-05,lie,100.0
0.2055107187011694,life,1000.0
-0.6087416860938182,lift,100.0
-0.6100788499554808,light,100.0
-4.338461982541748,like,1355.0
-1.078885888669542,likely,100.0
-0.07543797913309214,line,300.0
-1.475879153351882,list,200.0
0.17642436965768088,live,988.0
-1.2602700414858619,living,298.0
-2.6017380105798704,logic,100.0
-0.14540894229426168,long,202.0
-1.310469959889712,look,300.0
-0.6100788499554808,looked,100.0
-0.8323217110353167,loose,100.0
-0.00558952118469358,lose,100.0
-4.9417079382393465e-05,lost,100.0
-0.005116714728389431,lot,300.0
-0.06208965632846626,love,100.0
-0.001385395473012625,lyric,100.0
-0.03838408406828408,machete,100.0
2.048782598327545,mad,400.0
0.8097065882747921,maga,200.0
-0.40772469931914923,main,100.0
-3.8135304375489345,make,853.0
-0.03705389506480805,makeup,200.0
0.39262949991436746,making,236.0
-0.15040175167746808,male,300.0
-0.9446695588626619,man,202.0
0.692213740614864,manager,400.0
-1.9388321199425458,market,200.0
-1.3595108532713367,mean,400.0
-0.00016223354815104698,meaning,100.0
-2.7474024538896748e-05,meaningful,100.0
2.093599862346874,mechanic,400.0
-2.2026448719368688,medicated,100.0
0.48336107872213385,meeting,200.0
1.2380242700389343,member,400.0
-2.3072413906740166,men,664.0
1.4254621008535324,mental,212.0
-0.015571937341265364,mentally,100.0
-1.6799061279434897,mentioning,100.0
2.6680447147828765,meta,200.0
1.136478693520077,midnight,400.0
-0.63138595309332,milk,200.0
-1.1059571784967208,min,400.0
-0.06488109809425813,mining,100.0
-0.002175204272961624,minor,100.0
0.5368888350137978,minute,441.0
-0.1019776488628919,mirror,100.0
0.8097065882747921,missing,200.0
4.289530315366115,mom,1800.0
1.0216688134675638,moment,200.0
-0.6193614701351635,money,816.0
0.546072678766243,month,588.0
1.9432077583776675,morning,400.0
-0.010142857559730507,mosquito,100.0
2.45684952285461,mother,800.0
1.3880194437743651,moved,200.0
-1.7200337673046235,movie,300.0
3.325621447332436,moving,200.0
-0.059311390166816955,mp,100.0
-0.004274661569276041,multiple,100.0
2.966193369754087,mum,400.0
0.8097065882747921,musician,200.0
-0.7620369510557533,mythologyfolklore,100.0
1.0216688134675638,nana,200.0
-0.9729978889839043,naughtiness,100.0
-0.016532831263918902,navigator,100.0
-0.05878727225471591,nazi,100.0
6.570564255944156e-05,nearby,100.0
0.9584412467696317,need,300.0
1.4959503547434192,neighbour,200.0
1.6442414045262204,nerve,200.0
0.7551061562981435,new,400.0
-0.13749003998845014,nicest,100.0
0.2052367285748806,niece,200.0
0.7489066215957251,night,500.0
-0.010142857559730507,noise,100.0
-0.016532831263918902,non,100.0
-0.10947905514903374,nonessential,100.0
-0.8950975177733766,nonliving,100.0
-3.7365366164656795,noodle,100.0
-0.01801173995402066,normal,104.0
-0.001134224752438548,north,100.0
-2.6125330585830944,nose,100.0
-0.3729892892803076,noticed,200.0
-0.27013763180678235,novelty,100.0
-2.1072817719532e-05,november,100.0
-1.4758297362724986,nsfw,100.0
-0.014923470078347168,number,200.0
-0.01627287183799565,numerous,200.0
1.1137436660437856,obama,200.0
-0.001588305511027238,obese,100.0
-0.27013763180678235,obsessed,100.0
-0.9426021317121787,office,545.0
-0.036784726411948035,old,100.0
2.1763405935065085,older,600.0
-0.18472891528467086,onetimepower,100.0
-0.5198861732929678,online,200.0
-1.233577124896044,option,100.0
-0.00033009551838074374,orchard,100.0
-0.8884655121528111,orchestra,100.0
-0.0030298224694929998,order,100.0
-0.24303468099698333,outcome,100.0
1.1908050484854629,outed,200.0
-0.0020757629313953745,outside,200.0
0.23007129088181932,packet,200.0
-0.03573425892342901,pain,100.0
-1.4779056136416892e-05,panic,100.0
1.9911580118959886,parent,200.0
6.570564255944156e-05,park,100.0
-0.8950975177733766,particle,100.0
-0.00016223354815104698,particular,100.0
3.566607127398772e-05,partner,300.0
-1.9110878360503085,past,282.0
0.6439275840087644,pay,200.0
0.6176411076147021,paying,200.0
-0.005510088944280058,peaceful,100.0
-1.3101454927934095,peak,100.0
-3.2029688764216115,people,1492.0
-0.036784726411948035,percentage,100.0
-0.8882637267331928,permanently,100.0
-0.9750727500401734,person,454.0
0.7285459343000152,personal,200.0
-0.017098646277104165,personality,400.0
0.07978533963860811,pet,500.0
-1.6699003584281602,phase,100.0
-1.3633723814335865,phone,400.0
-0.256356374556873,phoneinstrument,100.0
-0.7028036708647599,physically,200.0
-1.074782260423355,piece,159.0
-0.059311390166816955,pizza,100.0
0.7166522866911617,place,300.0
-1.532080109088014,plane,200.0
-0.019067001039858422,planet,100.0
-0.6100788499554808,plastic,100.0
-0.001637826727548027,platform,100.0
-0.2837048570778321,player,200.0
-0.14185242853891605,playing,100.0
-0.4252937645972845,plummet,100.0
-0.8938302263097097,pog,100.0
0.8097065882747921,pointing,200.0
-0.33111969448246503,poisonous,100.0
-0.12647936366982793,policy,100.0
-1.6895523830688364,popular,300.0
-0.011893647608854155,population,100.0
-0.01627287183799565,position,200.0
-0.33303622154794504,possible,200.0
0.9726091339840539,post,200.0
-0.7620369510557533,potential,100.0
-3.3351902022987723,power,194.0
1.121404099666724,practicing,200.0
1.5217049937658045,pregnancy,200.0
-0.011487526450671595,prescribe,100.0
1.6625009894324922,present,400.0
-0.04494452901992624,president,300.0
-0.006488433719054618,previously,100.0
-0.21762924271395354,primairly,100.0
-0.12647936366982793,privacy,100.0
-1.078885888669542,probabilty,100.0
0.27775208166628174,problem,300.0
-0.0410436955598292,profit,100.0
-0.05040193102116537,programming,100.0
0.06000391025765115,promised,200.0
-0.0410436955598292,promotional,100.0
0.27441582758536354,protect,200.0
-0.8382249992811704,protest,200.0
-0.9141764250259937,public,255.0
-0.15196150898172422,punch,100.0
-0.8418787387879122,punishment,100.0
-1.5713063924490063,punnet,100.0
-0.24303468099698333,purpose,100.0
0.5230058929006101,putting,300.0
-4.4705963111725975,qanon,100.0
-0.132321762014233,quantum,100.0
-2.170896250955283,question,141.0
-1.4779056136416892e-05,quick,100.0
-7.371976583882509e-05,quiz,100.0
-0.8754995544825301,quote,106.0
1.4691087933372666,racist,300.0
0.9726091339840539,ramitheasshole,200.0
-0.14185242853891605,ranked,100.0
-1.4779056136416892e-05,rarely,100.0
-0.7818199017352797,rate,200.0
0.6249263489157757,read,200.0
-0.985467507066993,really,268.0
-0.82181618994231,reason,100.0
-0.019186442415621778,redeem,100.0
-0.2361578529967088,reduce,100.0
-0.001134224752438548,refer,100.0
-0.0389716874445346,reflecting,100.0
2.091799793375787,refusing,600.0
1.554353339428441,rejecting,200.0
-0.43025376113477515,related,100.0
1.4115010165882884,relationship,629.0
-0.017737727869334734,releasing,100.0
-0.7412136684250925,remedy,100.0
-0.002863710080337329,remember,300.0
-2.7474024538896748e-05,remote,100.0
-0.4274870878360838,removal,200.0
-0.006488433719054618,render,100.0
1.6141950298354018,renewing,400.0
-0.14787107251865822,represent,100.0
-0.15196150898172422,republic,100.0
-0.0030298224694929998,require,100.0
-0.2896841514559414,rest,200.0
-0.9729978889839043,retirement,100.0
-0.5274375092538408,reverb,100.0
-0.06225327751318622,right,100.0
-0.011020177888560115,riot,200.0
0.8097065882747921,riotsbeing,200.0
-0.2361578529967088,risk,100.0
0.7382125879025517,roommate,400.0
-0.495962162190462,routine,200.0
-0.2301420309146543,rubiks,100.0
-0.8882637267331928,ruined,100.0
0.2786896274965351,rule,200.0
6.570564255944156e-05,run,100.0
-0.10947905514903374,safe,100.0
-0.059311390166816955,samurai,100.0
-0.5190447523267553,save,100.0
-0.10947905514903374,saved,100.0
-0.0030298224694929998,saving,100.0
0.9427318185169022,say,902.0
1.1908050484854629,saying,200.0
-0.0410436955598292,scheme,100.0
1.3808444666951047,school,500.0
-0.2301420309146543,scramble,100.0
-0.019186442415621778,scratch,100.0
-0.6100788499554808,scratched,100.0
-1.4779056136416892e-05,second,100.0
-0.12960064652428574,sedition,100.0
-0.27013763180678235,seek,100.0
-0.012758083485071998,seen,168.0
-2.241616559381403,self,200.0
0.9780050904017177,selling,200.0
-1.4779056136416892e-05,sends,100.0
-0.03573425892342901,sense,100.0
-0.00011399195203161503,september,200.0
-0.01627287183799565,serbia,200.0
-0.05669226276153329,seriously,100.0
-0.006488433719054618,serve,100.0
0.692213740614864,service,400.0
-0.6357215913464588,settle,100.0
1.6625974549024092,severe,400.0
1.3256070624601828,sexuality,200.0
1.2157016495714152,shes,200.0
-0.00017701260428746454,short,200.0
-1.3391452397121961,shower,100.0
-0.00558952118469358,shut,100.0
-0.001588305511027238,sickness,100.0
-0.6086759804512591,sidewalk,200.0
-2.0574116121490342,signal,100.0
1.5757338559235814,significantother,200.0
-0.2286139568511368,simple,100.0
-1.5225164319283297,simultaneously,100.0
0.6439275840087644,single,200.0
2.614469147020573,sister,1000.0
2.233341826813837,sit,200.0
-0.27879113445947373,siteapp,100.0
-0.006488433719054618,sitting,100.0
-1.0802094029147586,size,200.0
0.23007129088181932,sized,200.0
0.01631518331698654,skip,200.0
-0.03202665788393466,sky,100.0
-2.7474024538896748e-05,slap,100.0
-2.5767372578885803,sleep,400.0
-0.567226349635654,sleepin,100.0
-0.059311390166816955,slice,100.0
0.4460700225775356,sm,200.0
-1.0683157553059044,small,100.0
2.5143730888786275,snapping,600.0
-0.06225327751318622,sniper,100.0
-0.0032038117932766093,social,298.0
-0.002175204272961624,sock,100.0
-0.7412136684250925,soda,100.0
0.4614317191402567,solo,200.0
-1.8982266348887376,song,884.0
-0.0895934397309889,soul,100.0
-0.00016223354815104698,sound,100.0
-0.21762924271395354,source,100.0
-0.001134224752438548,south,100.0
-0.019067001039858422,space,100.0
-1.7011654103739196,speak,102.0
1.1888690424662295e-05,speaking,100.0
0.2052367285748806,spend,200.0
-0.16631020775164454,spidey,100.0
-0.011893647608854155,split,100.0
-0.011487526450671595,spreading,100.0
-1.5713063924490063,square,100.0
-0.12650164402698258,stab,200.0
1.1908050484854629,staff,200.0
-0.2047050916254609,stalked,396.0
-0.6902697204208893,stalking,100.0
-2.3019355644225263,start,200.0
1.0601427141659976,started,200.0
1.7484626221733253,starting,200.0
-0.0002989895390528086,starving,100.0
-0.3448077578805188,state,500.0
-0.7930230855192747,stay,200.0
0.8562372710434113,stepmom,200.0
1.196651848533411,stepmother,600.0
-0.002175204272961624,stepping,100.0
0.06000391025765115,stepsister,200.0
-0.8884655121528111,stick,100.0
-0.010142857559730507,sting,100.0
-1.9388321199425458,stock,200.0
-4.6789881397138836e-05,stolen,100.0
0.6176411076147021,stop,200.0
-0.050035484969532494,stopping,300.0
-0.038372884831243556,store,200.0
-1.1546178061754573,storming,100.0
-2.184765407384565,story,362.0
-0.13749003998845014,stranger,100.0
-0.6087416860938182,strength,100.0
0.8753719095180357,studying,200.0
